Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,Fault_label
2022-11-12,09.06.04.00,Data Log,Log Period,0.0,1.6,0.5,23.4,243.0,190811.9,56741.5,46435.9,288461.6,0.0,0.0,376400.1,17418.5,76693.2,216423.6,NORMAL
2022-11-12,09.16.04.00,Data Log,Log Period,0.0,1.6,0.4,23.7,268.0,190811.9,56741.5,46435.9,288461.9,0.0,0.0,376400.4,17418.5,76693.2,216423.7,NORMAL
2022-11-12,09.26.04.00,Data Log,Log Period,0.0,1.6,0.4,24.1,300.0,190811.9,56741.5,46435.9,288462.2,0.0,0.0,376400.7,17418.5,76693.3,216423.8,NORMAL
2022-11-12,09.36.04.00,Data Log,Log Period,0.0,2.3,0.3,24.8,334.0,190811.9,56741.5,46435.9,288462.4,0.0,0.0,376401.0,17418.5,76693.3,216423.8,NORMAL
2022-11-12,09.46.04.00,Data Log,Log Period,0.0,1.6,0.3,24.7,379.0,190811.9,56741.5,46435.9,288462.8,0.0,0.0,376401.3,17418.5,76693.3,216423.9,NORMAL
2022-11-12,09.56.04.00,Data Log,Log Period,0.0,1.6,0.3,25.4,417.0,190811.9,56741.5,46435.9,288463.0,0.0,0.0,376401.6,17418.5,76693.3,216423.9,NORMAL
2022-11-12,10.06.04.05,Data Log,Log Period,0.0,2.3,0.2,25.8,461.0,190811.9,56741.5,46435.9,288463.4,0.0,0.0,376401.9,17418.5,76693.3,216424.0,NORMAL
2022-11-12,10.16.04.00,Data Log,Log Period,0.0,1.8,0.2,26.1,502.0,190811.9,56741.5,46435.9,288463.7,0.0,0.0,376402.2,17418.5,76693.3,216424.0,NORMAL
2022-11-12,10.26.04.00,Data Log,Log Period,0.0,1.8,0.2,27.0,545.0,190811.9,56741.5,46435.9,288464.0,0.0,0.0,376402.5,17418.5,76693.3,216424.0,NORMAL
2022-11-12,10.36.04.00,Data Log,Log Period,0.0,2.6,0.2,27.0,584.0,190811.9,56741.5,46435.9,288464.3,0.0,0.0,376402.8,17418.5,76693.3,216424.1,NORMAL
2022-11-12,10.46.04.00,Data Log,Log Period,0.0,2.7,0.2,27.3,618.0,190811.9,56741.5,46435.9,288464.7,0.0,0.0,376403.2,17418.5,76693.3,216424.1,NORMAL
2022-11-12,10.56.04.00,Data Log,Log Period,0.0,1.9,0.2,27.8,646.0,190811.9,56741.5,46435.9,288465.1,0.0,0.0,376403.6,17418.5,76693.3,216424.1,NORMAL
2022-11-12,11.06.02.00,Data Log,Log Period,0.0,2.1,0.2,28.5,687.0,190811.9,56741.5,46435.9,288465.4,0.0,0.0,376403.9,17418.5,76693.3,216424.2,NORMAL
2022-11-12,11.16.02.00,Data Log,Log Period,0.0,2.3,0.2,28.7,715.0,190811.9,56741.5,46435.9,288465.8,0.0,0.0,376404.3,17418.5,76693.3,216424.2,NORMAL
2022-11-12,11.26.02.00,Data Log,Log Period,0.0,3.7,0.2,30.0,749.0,190811.9,56741.5,46435.9,288466.3,0.0,0.0,376404.9,17418.5,76693.3,216424.2,NORMAL
2022-11-12,11.36.02.00,Data Log,Log Period,0.0,3.8,0.2,29.7,766.0,190811.9,56741.5,46435.9,288466.9,0.0,0.0,376405.5,17418.5,76693.3,216424.3,NORMAL
2022-11-12,11.46.02.00,Data Log,Log Period,0.0,4.7,0.2,29.6,805.0,190811.9,56741.5,46435.9,288467.7,0.0,0.0,376406.2,17418.5,76693.3,216424.3,NORMAL
2022-11-12,11.56.02.00,Data Log,Log Period,0.0,5.5,0.2,31.0,833.0,190811.9,56741.5,46435.9,288468.4,0.0,0.0,376407.0,17418.5,76693.3,216424.3,NORMAL
2022-11-12,12.06.02.00,Data Log,Log Period,0.0,5.0,0.2,32.0,851.0,190811.9,56741.5,46435.9,288469.3,0.0,0.0,376407.8,17418.5,76693.3,216424.4,NORMAL
2022-11-12,12.16.02.00,Data Log,Log Period,0.0,6.6,0.2,33.0,860.0,190811.9,56741.5,46435.9,288470.1,0.0,0.0,376408.7,17418.5,76693.3,216424.4,NORMAL
2022-11-12,12.26.02.00,Data Log,Log Period,0.0,6.3,0.2,32.7,855.0,190811.9,56741.5,46435.9,288471.2,0.0,0.0,376409.7,17418.5,76693.3,216424.4,NORMAL
2022-11-12,12.36.02.00,Data Log,Log Period,0.0,4.9,0.2,32.7,858.0,190811.9,56741.5,46435.9,288472.0,0.0,0.0,376410.5,17418.5,76693.3,216424.5,NORMAL
2022-11-12,12.46.02.00,Data Log,Log Period,0.0,5.3,0.2,34.6,823.0,190811.9,56741.5,46435.9,288472.8,0.0,0.0,376411.3,17418.5,76693.3,216424.5,NORMAL
2022-11-12,12.56.02.00,Data Log,Log Period,0.0,5.1,0.2,33.3,893.0,190811.9,56741.5,46435.9,288473.7,0.0,0.0,376412.2,17418.5,76693.3,216424.5,NORMAL
2022-11-12,13.06.02.00,Data Log,Log Period,0.0,5.3,0.2,33.1,917.0,190811.9,56741.5,46435.9,288474.6,0.0,0.0,376413.1,17418.5,76693.3,216424.6,NORMAL
2022-11-12,13.16.00.01,Data Log,Log Period,0.0,4.8,0.2,33.0,925.0,190811.9,56741.5,46435.9,288475.4,0.0,0.0,376413.9,17418.5,76693.3,216424.6,NORMAL
2022-11-12,13.26.00.00,Data Log,Log Period,0.0,5.8,0.2,33.2,894.0,190811.9,56741.5,46435.9,288476.4,0.0,0.0,376414.9,17418.5,76693.3,216424.6,NORMAL
2022-11-12,13.36.00.00,Data Log,Log Period,0.0,5.0,0.2,33.5,927.0,190811.9,56741.5,46435.9,288477.3,0.0,0.0,376415.8,17418.5,76693.3,216424.7,NORMAL
2022-11-12,13.46.00.00,Data Log,Log Period,0.0,4.8,0.2,32.9,910.0,190811.9,56741.5,46435.9,288478.2,0.0,0.0,376416.7,17418.5,76693.3,216424.7,NORMAL
2022-11-12,13.56.00.00,Data Log,Log Period,0.0,5.7,0.2,33.3,875.0,190811.9,56741.5,46435.9,288479.0,0.0,0.0,376417.5,17418.5,76693.3,216424.7,NORMAL
2022-11-12,14.06.00.00,Data Log,Log Period,0.0,6.7,0.2,33.0,897.0,190811.9,56741.5,46435.9,288480.0,0.0,0.0,376418.5,17418.5,76693.3,216424.8,NORMAL
2022-11-12,14.16.00.00,Data Log,Log Period,0.0,6.2,0.2,32.8,847.0,190811.9,56741.5,46435.9,288481.0,0.0,0.0,376419.5,17418.5,76693.3,216424.8,NORMAL
2022-11-12,14.22.25.83,Status : Source A CB Closed,SrcA CB Waiting for Closed,0.0,4.2,0.1,33.3,815.0,190811.9,56741.5,46435.9,288481.7,0.0,0.0,376420.2,17418.5,76693.3,216424.8,WARNING
2022-11-12,14.26.00.00,Data Log,Log Period,0.0,0.0,0.1,34.1,806.0,190811.9,56741.5,46435.9,288481.7,0.0,0.0,376420.2,17418.5,76693.3,216424.8,NORMAL
2022-11-12,14.29.58.82,Status : Source A Stopped,SrcA Cooling Down,0.0,0.0,0.1,33.4,825.0,190811.9,56741.5,46435.9,288481.7,0.0,0.0,376420.2,17418.5,76693.3,216424.8,WARNING
2022-11-12,14.30.30.33,Status : Source A Warming Up,SrcA Startup,0.0,0.0,0.1,33.5,809.0,190811.9,56741.5,46435.9,288481.7,0.0,0.0,376420.2,17418.5,76693.3,216424.8,WARNING
2022-11-12,14.36.00.01,Data Log,Log Period,0.0,3.3,0.2,32.6,796.0,190811.9,56741.5,46435.9,288482.0,0.0,0.0,376420.6,17418.5,76693.3,216424.9,NORMAL
2022-11-12,14.46.00.00,Data Log,Log Period,0.0,4.1,0.2,33.2,808.0,190811.9,56741.5,46435.9,288482.7,0.0,0.0,376421.2,17418.5,76693.3,216424.9,NORMAL
2022-11-12,14.56.00.00,Data Log,Log Period,0.0,3.3,0.2,33.5,774.0,190811.9,56741.5,46435.9,288483.2,0.0,0.0,376421.7,17418.5,76693.3,216424.9,NORMAL
2022-11-12,15.06.00.00,Data Log,Log Period,0.0,2.5,0.2,33.7,778.0,190811.9,56741.5,46435.9,288483.7,0.0,0.0,376422.2,17418.5,76693.3,216425.0,NORMAL
2022-11-12,15.16.00.00,Data Log,Log Period,0.0,2.3,0.2,33.3,752.0,190811.9,56741.5,46435.9,288484.1,0.0,0.0,376422.6,17418.5,76693.3,216425.0,NORMAL
2022-11-12,15.25.58.00,Data Log,Log Period,0.0,2.3,0.2,33.2,701.0,190811.9,56741.5,46435.9,288484.5,0.0,0.0,376423.0,17418.5,76693.3,216425.0,NORMAL
2022-11-12,15.35.58.00,Data Log,Log Period,0.0,2.2,0.2,32.8,677.0,190811.9,56741.5,46435.9,288484.8,0.0,0.0,376423.3,17418.5,76693.3,216425.1,NORMAL
2022-11-12,15.45.58.00,Data Log,Log Period,0.0,2.1,0.2,33.1,653.0,190811.9,56741.5,46435.9,288485.2,0.0,0.0,376423.7,17418.5,76693.3,216425.1,NORMAL
2022-11-12,15.55.58.00,Data Log,Log Period,0.0,1.8,0.2,33.5,613.0,190811.9,56741.5,46435.9,288485.5,0.0,0.0,376424.0,17418.5,76693.3,216425.1,NORMAL
2022-11-12,16.05.58.00,Data Log,Log Period,0.0,1.8,0.2,32.9,567.0,190811.9,56741.5,46435.9,288485.9,0.0,0.0,376424.4,17418.5,76693.3,216425.2,NORMAL
2022-11-12,16.15.58.00,Data Log,Log Period,0.0,1.5,0.2,32.8,517.0,190811.9,56741.5,46435.9,288486.2,0.0,0.0,376424.7,17418.5,76693.3,216425.2,NORMAL
2022-11-12,16.25.58.03,Data Log,Log Period,0.0,1.2,0.2,33.0,477.0,190811.9,56741.5,46435.9,288486.4,0.0,0.0,376424.9,17418.5,76693.3,216425.2,NORMAL
2022-11-12,16.35.58.00,Data Log,Log Period,0.0,1.1,0.2,32.7,434.0,190811.9,56741.5,46435.9,288486.6,0.0,0.0,376425.1,17418.5,76693.3,216425.3,NORMAL
2022-11-12,16.45.58.00,Data Log,Log Period,0.0,1.0,0.2,32.1,369.0,190811.9,56741.5,46435.9,288486.8,0.0,0.0,376425.3,17418.5,76693.3,216425.3,NORMAL
2022-11-12,16.55.58.01,Data Log,Log Period,0.0,0.8,0.2,31.8,335.0,190811.9,56741.5,46435.9,288487.0,0.0,0.0,376425.5,17418.5,76693.3,216425.3,NORMAL
2022-11-12,17.05.58.00,Data Log,Log Period,0.0,0.9,0.2,31.7,304.0,190811.9,56741.5,46435.9,288487.1,0.0,0.0,376425.6,17418.5,76693.3,216425.4,NORMAL
2022-11-12,17.15.58.00,Data Log,Log Period,0.0,0.8,0.2,31.2,238.0,190811.9,56741.5,46435.9,288487.3,0.0,0.0,376425.8,17418.5,76693.3,216425.4,NORMAL
2022-11-12,17.25.58.00,Data Log,Log Period,0.0,0.6,0.2,30.5,180.0,190811.9,56741.5,46435.9,288487.4,0.0,0.0,376425.9,17418.5,76693.3,216425.4,NORMAL
2022-11-12,17.35.56.00,Data Log,Log Period,0.0,0.8,0.2,30.0,125.0,190811.9,56741.5,46435.9,288487.6,0.0,0.0,376426.1,17418.5,76693.3,216425.5,NORMAL
2022-11-12,17.45.56.03,Data Log,Log Period,0.0,0.4,0.2,29.6,66.0,190811.9,56741.5,46435.9,288487.6,0.0,0.0,376426.1,17418.5,76693.3,216425.5,NORMAL
2022-11-12,17.55.56.00,Data Log,Log Period,0.0,0.8,0.2,28.8,47.0,190811.9,56741.5,46435.9,288487.7,0.0,0.0,376426.2,17418.5,76693.3,216425.5,NORMAL
2022-11-12,18.05.56.00,Data Log,Log Period,0.0,0.6,0.0,27.9,34.0,190811.9,56741.5,46435.9,288487.9,0.0,0.0,376426.4,17418.5,76693.3,216425.5,NORMAL
2022-11-12,18.15.56.00,Data Log,Log Period,0.0,0.8,0.0,27.0,30.0,190811.9,56741.5,46435.9,288488.0,0.0,0.0,376426.5,17418.5,76693.3,216425.5,NORMAL
2022-11-12,18.25.56.00,Data Log,Log Period,0.0,0.9,0.0,26.5,27.0,190811.9,56741.5,46435.9,288488.1,0.0,0.0,376426.6,17418.5,76693.3,216425.5,NORMAL
2022-11-12,18.35.56.00,Data Log,Log Period,0.0,0.9,0.0,25.8,27.0,190811.9,56741.5,46435.9,288488.3,0.0,0.0,376426.8,17418.5,76693.3,216425.5,NORMAL
2022-11-12,18.45.56.00,Data Log,Log Period,0.0,1.0,0.0,25.5,26.0,190811.9,56741.5,46435.9,288488.4,0.0,0.0,376426.9,17418.5,76693.3,216425.5,NORMAL
2022-11-12,18.55.56.00,Data Log,Log Period,0.0,1.0,0.0,25.3,27.0,190811.9,56741.5,46435.9,288488.6,0.0,0.0,376427.1,17418.5,76693.3,216425.5,NORMAL
2022-11-12,19.05.56.00,Data Log,Log Period,0.0,0.9,0.0,25.1,27.0,190811.9,56741.5,46435.9,288488.7,0.0,0.0,376427.2,17418.6,76693.3,216425.5,NORMAL
2022-11-12,19.15.56.00,Data Log,Log Period,0.0,0.8,0.0,25.1,27.0,190811.9,56741.5,46435.9,288488.9,0.0,0.0,376427.4,17418.6,76693.3,216425.5,NORMAL
2022-11-12,19.25.56.00,Data Log,Log Period,0.0,0.7,0.0,24.7,26.0,190811.9,56741.5,46435.9,288489.0,0.0,0.0,376427.5,17418.6,76693.3,216425.5,NORMAL
2022-11-12,19.35.56.00,Data Log,Log Period,0.0,0.7,0.0,24.6,27.0,190811.9,56741.5,46435.9,288489.1,0.0,0.0,376427.6,17418.6,76693.3,216425.5,NORMAL
2022-11-12,19.45.56.00,Data Log,Log Period,0.0,1.1,0.0,24.6,26.0,190811.9,56741.5,46435.9,288489.3,0.0,0.0,376427.8,17418.6,76693.3,216425.5,NORMAL
2022-11-12,19.55.54.00,Data Log,Log Period,0.0,0.7,0.0,24.5,26.0,190811.9,56741.5,46435.9,288489.4,0.0,0.0,376427.9,17418.6,76693.3,216425.5,NORMAL
2022-11-12,20.05.54.00,Data Log,Log Period,0.0,0.7,0.0,24.3,26.0,190811.9,56741.5,46435.9,288489.6,0.0,0.0,376428.1,17418.7,76693.3,216425.5,NORMAL
2022-11-12,20.15.54.00,Data Log,Log Period,0.0,1.2,0.0,23.9,26.0,190811.9,56741.5,46435.9,288489.7,0.0,0.0,376428.2,17418.7,76693.3,216425.5,NORMAL
2022-11-12,20.25.54.01,Data Log,Log Period,0.0,1.1,0.0,24.1,26.0,190811.9,56741.5,46435.9,288489.9,0.0,0.0,376428.4,17418.7,76693.3,216425.5,NORMAL
2022-11-12,20.35.54.00,Data Log,Log Period,0.0,0.9,0.0,23.6,26.0,190811.9,56741.5,46435.9,288490.0,0.0,0.0,376428.5,17418.7,76693.3,216425.5,NORMAL
2022-11-12,20.45.54.03,Data Log,Log Period,0.0,1.0,0.0,23.4,27.0,190811.9,56741.5,46435.9,288490.2,0.0,0.0,376428.7,17418.7,76693.3,216425.5,NORMAL
2022-11-12,20.55.54.00,Data Log,Log Period,0.0,0.7,0.0,23.1,26.0,190811.9,56741.5,46435.9,288490.4,0.0,0.0,376428.9,17418.7,76693.3,216425.5,NORMAL
2022-11-12,21.05.54.00,Data Log,Log Period,0.0,1.2,0.0,23.4,26.0,190811.9,56741.5,46435.9,288490.5,0.0,0.0,376429.0,17418.8,76693.3,216425.5,NORMAL
2022-11-12,21.15.54.00,Data Log,Log Period,0.0,0.7,0.0,23.8,27.0,190811.9,56741.5,46435.9,288490.7,0.0,0.0,376429.2,17418.8,76693.3,216425.5,NORMAL
2022-11-12,21.25.54.00,Data Log,Log Period,0.0,1.3,0.0,23.5,26.0,190811.9,56741.5,46435.9,288490.8,0.0,0.0,376429.3,17418.8,76693.3,216425.5,NORMAL
2022-11-12,21.35.54.00,Data Log,Log Period,0.0,0.9,0.0,23.0,27.0,190811.9,56741.5,46435.9,288491.0,0.0,0.0,376429.5,17418.8,76693.3,216425.5,NORMAL
2022-11-12,21.45.54.00,Data Log,Log Period,0.0,0.9,0.0,22.8,27.0,190811.9,56741.5,46435.9,288491.1,0.0,0.0,376429.6,17418.8,76693.3,216425.5,NORMAL
2022-11-12,21.55.54.00,Data Log,Log Period,0.0,0.7,0.0,22.9,26.0,190811.9,56741.5,46435.9,288491.3,0.0,0.0,376429.8,17418.8,76693.3,216425.5,NORMAL
2022-11-12,22.05.52.03,Data Log,Log Period,0.0,0.8,0.0,22.8,26.0,190811.9,56741.5,46435.9,288491.4,0.0,0.0,376429.9,17418.9,76693.3,216425.5,NORMAL
2022-11-12,22.15.52.00,Data Log,Log Period,0.0,0.6,0.0,22.9,26.0,190811.9,56741.5,46435.9,288491.5,0.0,0.0,376430.1,17418.9,76693.3,216425.5,NORMAL
2022-11-12,22.25.52.01,Data Log,Log Period,0.0,0.8,0.0,22.6,27.0,190811.9,56741.5,46435.9,288491.7,0.0,0.0,376430.2,17418.9,76693.3,216425.5,NORMAL
2022-11-12,22.35.52.00,Data Log,Log Period,0.0,0.8,0.0,22.8,27.0,190811.9,56741.5,46435.9,288491.8,0.0,0.0,376430.4,17418.9,76693.3,216425.5,NORMAL
2022-11-12,22.45.52.00,Data Log,Log Period,0.0,0.4,0.0,22.6,27.0,190811.9,56741.5,46435.9,288492.0,0.0,0.0,376430.5,17418.9,76693.3,216425.5,NORMAL
2022-11-12,22.55.52.00,Data Log,Log Period,0.0,0.8,0.0,22.5,27.0,190811.9,56741.5,46435.9,288492.1,0.0,0.0,376430.6,17418.9,76693.3,216425.5,NORMAL
2022-11-12,23.05.52.00,Data Log,Log Period,0.0,0.7,0.0,22.9,27.0,190811.9,56741.5,46435.9,288492.2,0.0,0.0,376430.7,17419.0,76693.3,216425.5,NORMAL
2022-11-12,23.15.52.00,Data Log,Log Period,0.0,0.9,0.0,22.6,27.0,190811.9,56741.5,46435.9,288492.4,0.0,0.0,376430.9,17419.0,76693.3,216425.5,NORMAL
2022-11-12,23.25.52.02,Data Log,Log Period,0.0,0.9,0.0,23.0,26.0,190811.9,56741.5,46435.9,288492.5,0.0,0.0,376431.0,17419.0,76693.3,216425.5,NORMAL
2022-11-12,23.35.52.00,Data Log,Log Period,0.0,0.7,0.0,22.6,26.0,190811.9,56741.5,46435.9,288492.7,0.0,0.0,376431.2,17419.0,76693.3,216425.5,NORMAL
2022-11-12,23.45.52.00,Data Log,Log Period,0.0,0.7,0.0,22.5,27.0,190811.9,56741.5,46435.9,288492.8,0.0,0.0,376431.3,17419.0,76693.3,216425.5,NORMAL
2022-11-12,23.55.52.00,Data Log,Log Period,0.0,1.2,0.0,22.5,26.0,190811.9,56741.5,46435.9,288493.0,0.0,0.0,376431.5,17419.0,76693.3,216425.5,NORMAL
2022-11-13,00.05.52.00,Data Log,Log Period,0.0,0.7,0.0,22.4,27.0,190811.9,56741.5,46435.9,288493.1,0.0,0.0,376431.6,17419.1,76693.3,216425.5,NORMAL
2022-11-13,00.15.52.00,Data Log,Log Period,0.0,1.0,0.0,22.5,27.0,190811.9,56741.5,46435.9,288493.2,0.0,0.0,376431.7,17419.1,76693.3,216425.5,NORMAL
2022-11-13,00.25.50.00,Data Log,Log Period,0.0,0.9,0.0,22.6,27.0,190811.9,56741.5,46435.9,288493.4,0.0,0.0,376431.9,17419.1,76693.3,216425.5,NORMAL
2022-11-13,00.35.50.00,Data Log,Log Period,0.0,0.8,0.0,22.5,26.0,190811.9,56741.5,46435.9,288493.6,0.0,0.0,376432.1,17419.1,76693.3,216425.5,NORMAL
2022-11-13,00.45.50.00,Data Log,Log Period,0.0,0.9,0.0,22.5,27.0,190811.9,56741.5,46435.9,288493.7,0.0,0.0,376432.2,17419.1,76693.3,216425.5,NORMAL
2022-11-13,00.55.50.00,Data Log,Log Period,0.0,0.9,0.0,22.3,27.0,190811.9,56741.5,46435.9,288493.8,0.0,0.0,376432.3,17419.1,76693.3,216425.5,NORMAL
2022-11-13,01.05.50.00,Data Log,Log Period,0.0,0.7,0.0,21.9,27.0,190811.9,56741.5,46435.9,288493.9,0.0,0.0,376432.5,17419.2,76693.3,216425.5,NORMAL
2022-11-13,01.15.50.00,Data Log,Log Period,0.0,1.0,0.0,21.6,27.0,190811.9,56741.5,46435.9,288494.1,0.0,0.0,376432.6,17419.2,76693.3,216425.5,NORMAL
2022-11-13,01.25.50.00,Data Log,Log Period,0.0,0.7,0.0,21.8,27.0,190811.9,56741.5,46435.9,288494.3,0.0,0.0,376432.8,17419.2,76693.3,216425.5,NORMAL
2022-11-13,01.35.50.03,Data Log,Log Period,0.0,0.7,0.0,21.8,26.0,190811.9,56741.5,46435.9,288494.4,0.0,0.0,376432.9,17419.2,76693.3,216425.5,NORMAL
2022-11-13,01.45.50.00,Data Log,Log Period,0.0,1.2,0.0,21.8,27.0,190811.9,56741.5,46435.9,288494.5,0.0,0.0,376433.1,17419.2,76693.3,216425.5,NORMAL
2022-11-13,01.55.50.00,Data Log,Log Period,0.0,0.9,0.0,21.8,27.0,190811.9,56741.5,46435.9,288494.7,0.0,0.0,376433.2,17419.2,76693.3,216425.5,NORMAL
2022-11-13,02.05.50.00,Data Log,Log Period,0.0,0.7,0.0,21.8,27.0,190811.9,56741.5,46435.9,288494.9,0.0,0.0,376433.4,17419.3,76693.3,216425.5,NORMAL
2022-11-13,02.15.50.00,Data Log,Log Period,0.0,0.9,0.0,21.7,27.0,190811.9,56741.5,46435.9,288495.0,0.0,0.0,376433.5,17419.3,76693.3,216425.5,NORMAL
2022-11-13,02.25.50.00,Data Log,Log Period,0.0,0.7,0.0,21.8,27.0,190811.9,56741.5,46435.9,288495.2,0.0,0.0,376433.7,17419.3,76693.3,216425.5,NORMAL
2022-11-13,02.35.48.00,Data Log,Log Period,0.0,2.0,0.0,21.8,27.0,190811.9,56741.5,46435.9,288495.3,0.0,0.0,376433.9,17419.3,76693.3,216425.5,NORMAL
2022-11-13,02.45.48.02,Data Log,Log Period,0.0,0.7,0.0,21.4,27.0,190811.9,56741.5,46435.9,288495.6,0.0,0.0,376434.1,17419.3,76693.3,216425.5,NORMAL
2022-11-13,02.55.48.03,Data Log,Log Period,0.0,1.1,0.0,21.1,27.0,190811.9,56741.5,46435.9,288495.7,0.0,0.0,376434.2,17419.3,76693.3,216425.5,NORMAL
2022-11-13,03.05.48.02,Data Log,Log Period,0.0,0.9,0.0,20.7,27.0,190811.9,56741.5,46435.9,288495.8,0.0,0.0,376434.3,17419.4,76693.3,216425.5,NORMAL
2022-11-13,03.15.48.00,Data Log,Log Period,0.0,1.2,0.0,20.7,27.0,190811.9,56741.5,46435.9,288496.0,0.0,0.0,376434.5,17419.4,76693.3,216425.5,NORMAL
2022-11-13,03.25.48.00,Data Log,Log Period,0.0,0.9,0.0,21.1,27.0,190811.9,56741.5,46435.9,288496.2,0.0,0.0,376434.7,17419.4,76693.3,216425.5,NORMAL
2022-11-13,03.35.48.00,Data Log,Log Period,0.0,0.7,0.0,20.9,27.0,190811.9,56741.5,46435.9,288496.3,0.0,0.0,376434.8,17419.4,76693.3,216425.5,NORMAL
2022-11-13,03.45.48.01,Data Log,Log Period,0.0,0.9,0.0,20.7,27.0,190811.9,56741.5,46435.9,288496.4,0.0,0.0,376434.9,17419.4,76693.3,216425.5,NORMAL
2022-11-13,03.55.48.01,Data Log,Log Period,0.0,0.9,0.0,20.6,27.0,190811.9,56741.5,46435.9,288496.6,0.0,0.0,376435.1,17419.4,76693.3,216425.5,NORMAL
2022-11-13,04.05.48.00,Data Log,Log Period,0.0,1.0,0.0,20.5,27.0,190811.9,56741.5,46435.9,288496.7,0.0,0.0,376435.2,17419.5,76693.3,216425.5,NORMAL
2022-11-13,04.15.48.00,Data Log,Log Period,0.0,0.6,0.0,20.5,27.0,190811.9,56741.5,46435.9,288496.8,0.0,0.0,376435.4,17419.5,76693.3,216425.5,NORMAL
2022-11-13,04.25.48.00,Data Log,Log Period,0.0,0.5,0.0,20.4,27.0,190811.9,56741.5,46435.9,288497.0,0.0,0.0,376435.5,17419.5,76693.3,216425.5,NORMAL
2022-11-13,04.35.48.00,Data Log,Log Period,0.0,1.1,0.0,20.3,27.0,190811.9,56741.5,46435.9,288497.1,0.0,0.0,376435.6,17419.5,76693.3,216425.5,NORMAL
2022-11-13,04.45.48.00,Data Log,Log Period,0.0,0.9,0.0,20.3,26.0,190811.9,56741.5,46435.9,288497.3,0.0,0.0,376435.8,17419.5,76693.3,216425.5,NORMAL
2022-11-13,04.55.48.00,Data Log,Log Period,0.0,0.7,0.0,20.4,27.0,190811.9,56741.5,46435.9,288497.4,0.0,0.0,376435.9,17419.5,76693.3,216425.5,NORMAL
2022-11-13,05.05.46.00,Data Log,Log Period,0.0,0.9,0.0,20.3,27.0,190811.9,56741.5,46435.9,288497.5,0.0,0.0,376436.1,17419.6,76693.3,216425.5,NORMAL
2022-11-13,05.15.46.00,Data Log,Log Period,0.0,1.0,0.0,20.2,27.0,190811.9,56741.5,46435.9,288497.7,0.0,0.0,376436.2,17419.6,76693.3,216425.5,NORMAL
2022-11-13,05.25.46.00,Data Log,Log Period,0.0,0.7,0.0,20.2,27.0,190811.9,56741.5,46435.9,288497.9,0.0,0.0,376436.4,17419.6,76693.3,216425.5,NORMAL
2022-11-13,05.35.46.00,Data Log,Log Period,0.0,0.9,0.0,20.3,27.0,190811.9,56741.5,46435.9,288498.0,0.0,0.0,376436.5,17419.6,76693.3,216425.5,NORMAL
2022-11-13,05.45.46.00,Data Log,Log Period,0.0,0.9,0.0,20.3,27.0,190811.9,56741.5,46435.9,288498.1,0.0,0.0,376436.6,17419.6,76693.3,216425.5,NORMAL
2022-11-13,05.55.46.00,Data Log,Log Period,0.0,1.1,0.0,20.3,27.0,190811.9,56741.5,46435.9,288498.3,0.0,0.0,376436.8,17419.6,76693.3,216425.5,NORMAL
2022-11-13,06.05.46.00,Data Log,Log Period,0.0,0.7,0.0,20.3,27.0,190811.9,56741.5,46435.9,288498.4,0.0,0.0,376437.0,17419.7,76693.3,216425.5,NORMAL
2022-11-13,06.15.46.00,Data Log,Log Period,0.0,0.8,0.0,20.4,27.0,190811.9,56741.5,46435.9,288498.6,0.0,0.0,376437.1,17419.7,76693.3,216425.5,NORMAL
2022-11-13,06.25.46.00,Data Log,Log Period,0.0,0.8,0.0,20.6,27.0,190811.9,56741.5,46435.9,288498.7,0.0,0.0,376437.2,17419.7,76693.3,216425.5,NORMAL
2022-11-13,06.35.46.00,Data Log,Log Period,0.0,0.7,0.0,20.4,27.0,190811.9,56741.5,46435.9,288498.8,0.0,0.0,376437.3,17419.7,76693.3,216425.5,NORMAL
2022-11-13,06.45.46.00,Data Log,Log Period,0.0,0.8,0.0,20.4,27.0,190811.9,56741.5,46435.9,288499.0,0.0,0.0,376437.5,17419.7,76693.3,216425.5,NORMAL
2022-11-13,06.55.46.00,Data Log,Log Period,0.0,0.9,0.0,20.4,27.0,190811.9,56741.5,46435.9,288499.1,0.0,0.0,376437.6,17419.7,76693.3,216425.5,NORMAL
2022-11-13,07.05.44.00,Data Log,Log Period,0.0,0.9,0.0,20.3,27.0,190811.9,56741.5,46435.9,288499.3,0.0,0.0,376437.8,17419.8,76693.3,216425.5,NORMAL
2022-11-13,07.15.44.00,Data Log,Log Period,0.0,0.7,0.0,20.3,29.0,190811.9,56741.5,46435.9,288499.4,0.0,0.0,376437.9,17419.8,76693.3,216425.5,NORMAL
2022-11-13,07.25.44.00,Data Log,Log Period,0.0,0.7,0.0,20.2,32.0,190811.9,56741.5,46435.9,288499.6,0.0,0.0,376438.1,17419.8,76693.3,216425.5,NORMAL
2022-11-13,07.35.44.00,Data Log,Log Period,0.0,0.4,0.1,20.2,40.0,190811.9,56741.5,46435.9,288499.7,0.0,0.0,376438.2,17419.8,76693.3,216425.5,NORMAL
