Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-08-01,05.20.40.00,Data Log,Log Period,-0.3,0.8,0.0,31.7,24.0,187718.5,56364.9,45730.4,284416.3,0.0,0.0,370343.7,16764.0,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,05.30.42.00,Data Log,Log Period,-0.3,1.0,0.0,31.7,24.0,187718.5,56364.9,45730.4,284416.5,0.0,0.0,370343.9,16764.1,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,05.40.46.00,Data Log,Log Period,-0.3,0.8,0.0,31.7,24.0,187718.5,56365.0,45730.4,284416.7,0.0,0.0,370344.0,16764.2,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,05.50.50.00,Data Log,Log Period,-0.3,1.7,0.0,31.6,24.0,187718.5,56365.0,45730.4,284416.9,0.0,0.0,370344.2,16764.2,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,06.00.54.00,Data Log,Log Period,-0.3,0.7,0.0,31.5,24.0,187718.5,56365.1,45730.4,284417.1,0.0,0.0,370344.3,16764.3,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,06.10.58.00,Data Log,Log Period,-0.3,0.3,0.0,31.6,25.0,187718.5,56365.1,45730.4,284417.2,0.0,0.0,370344.4,16764.4,76157.5,211881.1,4.166666666666666,0.0175561797752808,Inspecting
2022-08-01,06.21.02.00,Data Log,Log Period,-0.3,0.5,0.0,31.5,26.0,187718.5,56365.2,45730.4,284417.3,0.0,0.0,370344.4,16764.5,76157.5,211881.1,4.333333333333333,0.0182584269662921,Inspecting
2022-08-01,06.31.06.00,Data Log,Log Period,-0.3,0.6,0.0,31.5,31.0,187718.5,56365.2,45730.4,284417.5,0.0,0.0,370344.5,16764.5,76157.5,211881.1,5.166666666666666,0.0217696629213483,Inspecting
2022-08-01,06.41.10.04,Data Log,Log Period,-0.3,0.4,0.0,31.5,37.0,187718.5,56365.3,45730.4,284417.6,0.0,0.0,370344.6,16764.6,76157.5,211881.1,6.166666666666666,0.0259831460674157,Inspecting
2022-08-01,06.51.14.00,Data Log,Log Period,-0.3,0.9,0.2,31.5,43.0,187718.5,56365.3,45730.4,284417.8,0.0,0.0,370344.7,16764.6,76157.5,211881.1,7.166666666666666,0.0301966292134831,Inspecting
2022-08-01,07.01.16.00,Data Log,Log Period,-0.2,0.4,0.2,31.6,46.0,187718.5,56365.4,45730.4,284417.9,0.0,0.0,370344.8,16764.7,76157.5,211881.2,7.666666666666666,0.0323033707865168,Inspecting
2022-08-01,07.11.20.00,Data Log,Log Period,-0.3,0.2,0.2,31.6,47.0,187718.5,56365.4,45730.4,284418.0,0.0,0.0,370344.8,16764.7,76157.5,211881.2,7.833333333333333,0.033005617977528,Inspecting
2022-08-01,07.21.24.01,Data Log,Log Period,-0.3,0.2,0.4,31.7,56.0,187718.5,56365.5,45730.4,284418.1,0.0,0.0,370344.9,16764.7,76157.5,211881.3,9.333333333333332,0.0393258426966292,Inspecting
2022-08-01,07.31.28.00,Data Log,Log Period,-0.9,0.6,0.7,31.8,74.0,187718.5,56365.5,45730.4,284418.2,0.0,0.0,370345.0,16764.7,76157.5,211881.4,12.333333333333332,0.0519662921348314,Inspecting
2022-08-01,07.41.32.00,Data Log,Log Period,-0.3,0.6,1.1,31.9,91.0,187718.5,56365.6,45730.4,284418.4,0.0,0.0,370345.1,16764.7,76157.6,211881.5,15.166666666666666,0.0639044943820224,Inspecting
2022-08-01,07.51.36.00,Data Log,Log Period,-0.3,1.0,1.7,32.2,121.0,187718.5,56365.6,45730.4,284418.6,0.0,0.0,370345.2,16764.7,76157.7,211881.7,20.166666666666664,0.0849719101123595,Inspecting
2022-08-01,08.01.40.00,Data Log,Log Period,-0.3,1.4,2.3,32.5,145.0,187718.5,56365.7,45730.4,284418.8,0.0,0.0,370345.4,16764.7,76157.9,211882.1,24.166666666666664,0.1018258426966292,Inspecting
2022-08-01,08.11.44.00,Data Log,Log Period,-0.3,1.3,3.2,32.4,184.0,187718.5,56365.7,45730.4,284419.1,0.0,0.0,370345.7,16764.7,76158.2,211882.5,30.666666666666664,0.1292134831460674,Inspecting
2022-08-01,08.21.48.00,Data Log,Log Period,-0.3,1.3,3.8,32.9,214.0,187718.5,56365.8,45730.4,284419.4,0.0,0.0,370345.9,16764.7,76158.7,211883.1,35.666666666666664,0.1502808988764045,Inspecting
2022-08-01,08.31.50.00,Data Log,Log Period,-0.3,1.1,3.7,33.1,211.0,187718.5,56365.8,45730.4,284419.7,0.0,0.0,370346.1,16764.7,76159.2,211883.7,35.166666666666664,0.1481741573033708,Inspecting
2022-08-01,08.41.54.00,Data Log,Log Period,-0.3,1.3,3.6,33.1,210.0,187718.5,56365.9,45730.4,284419.9,0.0,0.0,370346.3,16764.7,76159.6,211884.3,35.0,0.1474719101123595,Inspecting
2022-08-01,08.51.58.00,Data Log,Log Period,-0.3,1.6,3.8,33.2,221.0,187718.5,56365.9,45730.4,284420.2,0.0,0.0,370346.6,16764.7,76160.2,211885.0,36.83333333333333,0.1551966292134831,Inspecting
2022-08-01,09.02.02.00,Data Log,Log Period,0.1,1.2,4.0,33.1,236.0,187718.5,56366.0,45730.4,284420.6,0.0,0.0,370346.9,16764.7,76160.6,211885.6,39.33333333333333,0.1657303370786516,Inspecting
2022-08-01,09.12.06.00,Data Log,Log Period,1.3,2.0,4.3,33.5,254.0,187718.6,56366.0,45730.4,284420.7,0.0,0.0,370347.2,16764.7,76161.0,211886.3,42.33333333333333,0.1783707865168539,Inspecting
2022-08-01,09.22.10.00,Data Log,Log Period,2.4,1.9,4.9,33.6,276.0,187719.0,56366.0,45730.4,284420.8,0.0,0.0,370347.5,16764.7,76161.1,211887.1,46.0,0.1938202247191011,Inspecting
2022-08-01,09.32.14.00,Data Log,Log Period,3.6,1.9,5.2,33.9,294.0,187719.5,56366.0,45730.6,284420.8,0.0,0.0,370347.8,16764.7,76161.2,211887.9,49.0,0.2064606741573033,Inspecting
2022-08-01,09.42.18.00,Data Log,Log Period,6.7,2.9,8.1,34.4,418.0,187720.1,56366.0,45730.8,284420.8,0.0,0.0,370348.3,16764.7,76161.3,211888.9,69.66666666666666,0.2935393258426966,Inspecting
2022-08-01,09.52.22.00,Data Log,Log Period,6.4,3.0,7.5,34.1,471.0,187721.1,56366.0,45731.3,284420.8,0.0,0.0,370348.7,16764.7,76161.3,211890.0,78.5,0.3307584269662921,Monitoring
2022-08-01,10.02.26.00,Data Log,Log Period,10.0,4.6,10.8,35.6,586.0,187722.4,56366.0,45732.0,284420.8,0.0,0.0,370349.3,16764.7,76161.3,211891.5,97.66666666666666,0.4115168539325842,Monitoring
2022-08-01,10.12.28.00,Data Log,Log Period,11.8,5.5,12.7,36.1,713.0,187723.7,56366.0,45732.7,284420.8,0.0,0.0,370350.0,16764.7,76161.4,211893.0,118.83333333333331,0.5007022471910113,Monitoring
2022-08-01,10.22.32.00,Data Log,Log Period,10.6,5.5,11.7,35.8,722.0,187724.9,56366.0,45733.2,284420.8,0.0,0.0,370350.7,16764.7,76161.4,211894.3,120.33333333333331,0.5070224719101124,Monitoring
2022-08-01,10.32.36.00,Data Log,Log Period,9.3,5.5,10.0,36.4,847.0,187726.3,56366.0,45733.7,284420.8,0.0,0.0,370351.5,16764.7,76161.4,211895.8,141.16666666666666,0.5948033707865169,Monitoring
2022-08-01,10.42.40.00,Data Log,Log Period,7.0,5.5,8.6,37.6,596.0,187727.4,56366.0,45734.1,284420.9,0.0,0.0,370352.3,16764.7,76161.4,211897.1,99.33333333333331,0.4185393258426966,Monitoring
2022-08-01,10.52.44.00,Data Log,Log Period,3.8,4.6,5.5,36.6,469.0,187728.2,56366.0,45734.2,284421.0,0.0,0.0,370353.2,16764.7,76161.4,211898.1,78.16666666666666,0.3293539325842696,Monitoring
2022-08-01,11.02.48.00,Data Log,Log Period,7.9,6.6,9.4,36.2,522.0,187729.1,56366.0,45734.3,284421.1,0.0,0.0,370354.0,16764.7,76161.4,211899.1,87.0,0.3665730337078652,Monitoring
2022-08-01,11.12.52.00,Data Log,Log Period,8.1,10.8,9.7,36.5,570.0,187730.2,56366.0,45734.4,284421.4,0.0,0.0,370355.4,16764.7,76161.5,211900.5,95.0,0.4002808988764045,Monitoring
2022-08-01,11.22.58.01,Data Log,Log Period,7.1,10.0,9.6,37.7,890.0,187731.3,56366.0,45734.4,284422.0,0.0,0.0,370357.1,16764.7,76161.5,211901.8,148.33333333333331,0.625,Monitoring
2022-08-01,11.33.00.00,Data Log,Log Period,10.0,10.7,12.6,37.8,872.0,187732.4,56366.0,45734.4,284422.6,0.0,0.0,370358.7,16764.7,76161.5,211903.1,145.33333333333331,0.6123595505617977,Monitoring
2022-08-01,11.43.02.00,Data Log,Log Period,0.7,8.5,4.6,40.2,903.0,187733.4,56366.0,45734.4,284423.2,0.0,0.0,370360.4,16764.7,76161.5,211904.4,150.5,0.6341292134831461,Monitoring
2022-08-01,11.53.06.00,Data Log,Log Period,11.2,11.4,11.6,40.3,1016.0,187734.4,56366.0,45734.4,284423.8,0.0,0.0,370362.0,16764.7,76161.6,211905.6,169.33333333333331,0.7134831460674157,Running
2022-08-01,12.03.10.00,Data Log,Log Period,6.5,11.0,8.5,41.4,971.0,187735.3,56366.0,45734.4,284424.6,0.0,0.0,370363.6,16764.8,76161.6,211906.8,161.83333333333331,0.6818820224719101,Monitoring
2022-08-01,12.13.14.00,Data Log,Log Period,6.4,10.5,9.5,40.0,1030.0,187736.2,56366.0,45734.4,284425.4,0.0,0.0,370365.3,16764.8,76161.6,211907.8,171.66666666666666,0.723314606741573,Running
2022-08-01,12.23.18.00,Data Log,Log Period,4.4,10.1,5.1,39.3,320.0,187737.0,56366.0,45734.4,284426.2,0.0,0.0,370367.0,16764.8,76161.6,211908.8,53.33333333333333,0.2247191011235955,Inspecting
