Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-10-09,05.51.47.13,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.8,24.0,190345.7,56692.0,46331.1,286945.1,0.0,0.0,374571.7,17287.2,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
2022-10-09,05.54.15.13,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.8,25.0,190345.7,56692.0,46331.1,286945.1,0.0,0.0,374571.8,17287.3,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.01.00.12,Status : Source A Stopped,SrcA Cooling Down,1.0,1.0,0.0,25.8,25.0,190345.9,56692.0,46331.1,286945.1,0.0,0.0,374571.9,17287.5,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.01.54.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190345.9,56692.0,46331.1,286945.1,0.0,0.0,374571.9,17287.6,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.02.20.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190345.9,56692.0,46331.1,286945.1,0.0,0.0,374571.9,17287.6,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.02.37.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190345.9,56692.0,46331.1,286945.1,0.0,0.0,374572.0,17287.6,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.05.49.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190346.0,56692.0,46331.1,286945.1,0.0,0.0,374572.0,17287.7,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.07.57.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.2,0.0,25.8,25.0,190346.0,56692.0,46331.1,286945.1,0.0,0.0,374572.1,17287.8,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.08.14.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.9,25.0,190346.0,56692.0,46331.1,286945.1,0.0,0.0,374572.1,17287.8,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.09.02.12,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.9,24.0,190346.0,56692.0,46331.1,286945.1,0.0,0.0,374572.1,17287.8,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
