Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh
2022-07-01,10.42.48.00,Data Log,Log Period,12.0,5.3,11.7,36.9,886.0,186533.1,56232.4,45378.5,283514.6,0.0,0.0,368726.5,16558.6,75960.9,210092.2
2022-07-01,10.52.52.00,Data Log,Log Period,1.0,0.4,2.3,37.9,866.0,186534.5,56232.4,45379.2,283514.6,0.0,0.0,368727.1,16558.6,75960.9,210093.6
2022-07-01,11.02.56.02,Data Log,Log Period,3.8,1.7,5.1,38.0,332.0,186535.1,56232.4,45379.5,283514.6,0.0,0.0,368727.4,16558.6,75960.9,210094.4
2022-07-01,11.13.00.05,Data Log,Log Period,3.6,1.6,4.9,36.6,411.0,186535.7,56232.4,45379.9,283514.6,0.0,0.0,368727.7,16558.6,75960.9,210095.2
2022-07-01,11.23.04.03,Data Log,Log Period,9.5,4.2,10.1,36.0,646.0,186536.7,56232.4,45380.4,283514.6,0.0,0.0,368728.2,16558.6,75960.9,210096.3
2022-07-01,11.33.08.05,Data Log,Log Period,11.6,4.9,11.8,37.4,1011.0,186538.0,56232.4,45381.1,283514.6,0.0,0.0,368728.8,16558.7,75961.0,210097.7
2022-07-01,11.43.12.00,Data Log,Log Period,2.2,0.8,2.8,38.4,497.0,186539.1,56232.4,45381.7,283514.6,0.0,0.0,368729.3,16558.7,75961.0,210098.9
2022-07-01,11.53.16.02,Data Log,Log Period,3.0,1.1,3.0,36.9,342.0,186539.9,56232.4,45382.1,283514.6,0.0,0.0,368729.6,16558.7,75961.0,210099.9
2022-07-01,12.03.18.00,Data Log,Log Period,3.9,1.8,4.8,37.1,318.0,186540.5,56232.4,45382.4,283514.6,0.0,0.0,368729.9,16558.7,75961.0,210100.6
2022-07-01,12.13.22.03,Data Log,Log Period,8.2,3.7,9.1,37.1,425.0,186541.2,56232.4,45382.8,283514.6,0.0,0.0,368730.2,16558.7,75961.0,210101.5
2022-07-01,12.23.26.00,Data Log,Log Period,0.8,0.5,2.0,38.6,1025.0,186542.7,56232.4,45383.7,283514.6,0.0,0.0,368730.9,16558.7,75961.1,210103.1
2022-07-01,12.33.30.00,Data Log,Log Period,12.3,5.8,12.5,39.8,977.0,186543.9,56232.4,45384.3,283514.6,0.0,0.0,368731.5,16558.7,75961.1,210104.3
2022-07-01,12.43.34.00,Data Log,Log Period,8.1,3.5,6.1,40.6,994.0,186544.9,56232.4,45384.8,283514.6,0.0,0.0,368731.9,16558.7,75961.1,210105.5
2022-07-01,12.53.38.00,Data Log,Log Period,6.2,2.8,7.9,40.9,837.0,186545.9,56232.4,45385.4,283514.6,0.0,0.0,368732.4,16558.7,75961.2,210106.6
2022-07-01,12.59.39.86,Status : Solar Control Enabled,SP99 Solar MPPT Min Chg Amps,10.6,4.9,11.4,41.1,1012.0,186546.5,56232.4,45385.7,283514.6,0.0,0.0,368732.7,16558.7,75961.2,210107.3
2022-07-01,13.00.30.16,Status : Source A Warming Up,SrcA Startup,0.0,0.0,1.0,41.5,997.0,186546.5,56232.4,45385.7,283514.6,0.0,0.0,368732.7,16558.7,75961.2,210107.3
2022-07-01,13.03.42.00,Data Log,Log Period,9.4,4.5,10.6,42.0,968.0,186546.8,56232.4,45385.9,283514.6,0.0,0.0,368732.8,16558.7,75961.2,210107.6
2022-07-01,13.13.44.00,Data Log,Log Period,3.4,1.7,4.6,40.1,328.0,186547.2,56232.4,45386.1,283514.6,0.0,0.0,368733.0,16558.7,75961.2,210108.2
2022-07-01,13.23.48.00,Data Log,Log Period,5.9,2.8,7.1,38.0,481.0,186547.9,56232.4,45386.5,283514.6,0.0,0.0,368733.3,16558.7,75961.2,210109.1
2022-07-01,13.33.52.04,Data Log,Log Period,3.6,1.7,4.6,39.5,313.0,186548.9,56232.4,45387.0,283514.6,0.0,0.0,368733.7,16558.7,75961.2,210110.2
2022-07-01,13.43.56.00,Data Log,Log Period,2.6,1.2,3.6,38.4,262.0,186549.4,56232.4,45387.3,283514.6,0.0,0.0,368734.0,16558.7,75961.2,210110.8
2022-07-01,13.54.00.00,Data Log,Log Period,1.7,0.9,2.8,37.8,209.0,186550.0,56232.4,45387.6,283514.6,0.0,0.0,368734.2,16558.7,75961.3,210111.6
2022-07-01,14.04.04.00,Data Log,Log Period,3.6,1.6,4.5,36.9,260.0,186550.2,56232.4,45387.7,283514.6,0.0,0.0,368734.4,16558.7,75961.3,210112.1
2022-07-01,14.14.08.00,Data Log,Log Period,3.4,1.6,4.4,37.9,273.0,186551.2,56232.4,45388.2,283514.6,0.0,0.0,368734.8,16558.7,75961.3,210113.2
2022-07-01,14.24.12.00,Data Log,Log Period,2.9,1.5,4.0,37.3,255.0,186552.0,56232.4,45388.7,283514.6,0.0,0.0,368735.2,16558.7,75961.3,210114.1
2022-07-01,14.34.16.00,Data Log,Log Period,0.2,0.1,1.6,36.6,139.0,186552.1,56232.4,45388.7,283514.6,0.0,0.0,368735.2,16558.7,75961.3,210114.5
2022-07-01,14.44.20.00,Data Log,Log Period,3.2,1.5,4.4,35.5,254.0,186552.3,56232.4,45388.9,283514.6,0.0,0.0,368735.3,16558.7,75961.3,210114.9
2022-07-01,14.54.22.00,Data Log,Log Period,11.7,5.4,11.8,35.6,591.0,186553.2,56232.4,45389.3,283514.6,0.0,0.0,368735.8,16558.7,75961.3,210115.9
2022-07-01,15.04.26.00,Data Log,Log Period,0.9,0.6,2.1,37.7,978.0,186554.9,56232.4,45390.2,283514.6,0.0,0.0,368736.5,16558.7,75961.3,210117.6
2022-07-01,15.14.30.00,Data Log,Log Period,2.1,1.1,5.1,37.7,791.0,186556.2,56232.4,45390.9,283514.6,0.0,0.0,368737.1,16558.7,75961.4,210119.1
2022-07-01,15.24.34.00,Data Log,Log Period,1.9,1.2,2.8,38.4,475.0,186557.2,56232.4,45391.5,283514.6,0.0,0.0,368737.6,16558.7,75961.4,210120.1
2022-07-01,15.34.38.00,Data Log,Log Period,2.9,1.3,3.8,37.0,249.0,186557.7,56232.4,45391.7,283514.6,0.0,0.0,368737.8,16558.7,75961.4,210120.8
2022-07-01,15.44.42.00,Data Log,Log Period,5.5,2.7,6.3,36.8,354.0,186558.4,56232.4,45392.1,283514.6,0.0,0.0,368738.2,16558.7,75961.4,210121.7
2022-07-01,15.54.46.00,Data Log,Log Period,4.1,1.8,4.8,36.3,310.0,186559.2,56232.4,45392.5,283514.6,0.0,0.0,368738.5,16558.7,75961.4,210122.6
2022-07-01,16.04.50.00,Data Log,Log Period,13.2,6.2,13.7,37.6,774.0,186560.5,56232.4,45393.2,283514.6,0.0,0.0,368739.1,16558.7,75961.4,210124.0
2022-07-01,16.14.54.00,Data Log,Log Period,5.2,2.5,6.5,37.7,514.0,186561.7,56232.4,45393.9,283514.6,0.0,0.0,368739.7,16558.7,75961.4,210125.4
2022-07-01,16.24.58.00,Data Log,Log Period,7.9,3.7,9.1,38.7,626.0,186562.9,56232.4,45394.5,283514.6,0.0,0.0,368740.3,16558.7,75961.5,210126.6
2022-07-01,16.35.00.00,Data Log,Log Period,7.4,3.4,8.2,38.0,477.0,186563.7,56232.4,45394.9,283514.6,0.0,0.0,368740.6,16558.7,75961.5,210127.6
2022-07-01,16.45.04.00,Data Log,Log Period,9.6,4.4,10.0,37.8,640.0,186564.6,56232.4,45395.4,283514.6,0.0,0.0,368741.1,16558.7,75961.5,210128.6
2022-07-01,16.55.08.00,Data Log,Log Period,3.2,1.9,4.7,37.9,296.0,186565.4,56232.4,45395.8,283514.6,0.0,0.0,368741.4,16558.7,75961.5,210129.6
2022-07-01,17.05.12.00,Data Log,Log Period,5.7,2.7,6.4,38.0,437.0,186566.3,56232.4,45396.3,283514.6,0.0,0.0,368741.9,16558.7,75961.5,210130.6
2022-07-01,17.15.16.00,Data Log,Log Period,2.1,0.9,3.1,36.9,215.0,186567.3,56232.4,45396.8,283514.6,0.0,0.0,368742.3,16558.7,75961.5,210131.7
2022-07-01,17.25.20.00,Data Log,Log Period,2.7,1.1,3.8,36.3,239.0,186567.5,56232.4,45396.9,283514.6,0.0,0.0,368742.4,16558.7,75961.5,210132.2
2022-07-01,17.35.24.00,Data Log,Log Period,0.0,0.1,1.5,36.1,123.0,186567.6,56232.4,45397.0,283514.6,0.0,0.0,368742.5,16558.7,75961.5,210132.5
